# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0016192	BP	e	vesicle-mediated transport	278/3412	545/11561	6.2674662181777684e-27	4	278	7.141777755613566e-23	G000770, G001067, G001132, G001295, G001364, G001369, G001454, G001501, G001515, G001540, G001615, G001735, G001788, G001822, G001873, G002014, G002087, G002104, G002163, G002264, G002548, G003191, G003660, G003661, G003698, G003785, G003809, G003825, G004012, G004084, G004212, G004257, G004279, G004309, G004373, G004493, G004494, G004495, G004498, G004541, G004599, G004618, G004728, G004795, G004802, G004884, G004886, G004954, G004965, G005107, G005108, G005294, G005328, G005431, G005648, G005700, G005845, G005963, G005966, G005973, G006016, G006017, G006170, G006171, G006432, G006473, G006509, G006685, G006695, G006711, G006713, G006742, G006743, G006770, G006908, G006999, G007056, G007153, G007233, G007300, G007625, G007764, G007800, G007928, G007931, G008292, G008365, G008390, G008589, G008606, G008684, G008938, G008982, G008984, G009176, G009441, G009467, G009519, G010106, G010139, G010302, G010331, G010548, G010616, G010658, G010670, G010690, G010723, G010724, G010725, G010865, G011278, G011474, G011484, G011488, G011510, G011548, G011552, G011664, G011693, G011897, G011991, G012276, G012349, G012426, G012546, G012547, G012626, G012686, G012694, G012804, G012824, G013024, G013217, G013349, G013608, G013737, G013752, G013756, G013788, G013835, G014005, G014032, G014146, G014153, G014200, G014302, G014530, G014532, G014626, G014668, G014740, G014891, G015372, G015467, G015593, G015625, G015743, G015817, G015864, G015990, G016018, G016070, G016174, G016281, G016540, G016627, G016631, G016665, G016808, G017023, G017100, G017268, G017424, G017475, G017529, G017572, G017596, G017610, G017679, G017827, G018016, G018082, G018232, G018271, G018328, G018332, G018362, G018430, G018454, G018506, G018665, G018705, G019065, G019106, G019240, G019254, G019348, G019476, G019530, G019641, G019760, G019782, G020206, G020274, G020385, G020782, G020918, G020927, G020991, G021153, G021402, G021648, G021693, G021730, G021735, G022035, G022132, G022168, G022175, G022178, G022220, G022221, G022242, G022289, G022346, G022403, G022407, G022515, G022565, G022592, G022657, G022693, G022702, G022984, G023007, G023169, G023184, G023220, G023222, G023403, G023411, G023843, G023853, G023878, G023892, G024205, G024256, G024550, G024646, G024860, G024886, G024932, G025491, G025555, G025615, G025718, G026219, G026350, G026425, G026464, G026548, G026572, G026733, G026737, G027003, G027415, G027823, G027883, G028149, G028252, G028318, G028440, G028450, G028468, G028565, G028722, G028858
GO:0051641	BP	e	cellular localization	508/3412	1177/11561	8.813270746561469e-26	2	508	5.021361007853397e-22	G000560, G000575, G001037, G001067, G001132, G001194, G001295, G001364, G001369, G001401, G001444, G001454, G001479, G001501, G001504, G001515, G001520, G001540, G001735, G001788, G001812, G001822, G001882, G001889, G002014, G002026, G002103, G002104, G002163, G002264, G002271, G002547, G002548, G002748, G003191, G003352, G003387, G003660, G003661, G003698, G003709, G003711, G003809, G003952, G003972, G004009, G004012, G004084, G004161, G004212, G004220, G004244, G004257, G004259, G004279, G004309, G004336, G004404, G004462, G004477, G004493, G004494, G004495, G004498, G004541, G004582, G004599, G004728, G004844, G004848, G004851, G004884, G004886, G004908, G004965, G005107, G005294, G005319, G005328, G005415, G005431, G005486, G005542, G005612, G005640, G005647, G005648, G005700, G005781, G005839, G005845, G005856, G005857, G005898, G005901, G005907, G005963, G005966, G005973, G006004, G006017, G006170, G006171, G006189, G006199, G006281, G006414, G006415, G006432, G006473, G006493, G006523, G006554, G006685, G006695, G006711, G006713, G006729, G006742, G006743, G006770, G006837, G006908, G007013, G007077, G007081, G007154, G007200, G007233, G007300, G007401, G007404, G007407, G007625, G007800, G007928, G007931, G008222, G008223, G008225, G008292, G008296, G008309, G008339, G008365, G008377, G008379, G008415, G008483, G008589, G008591, G008684, G008754, G008779, G008878, G008938, G008980, G008984, G009176, G009424, G009441, G009467, G009519, G009832, G009886, G009893, G009894, G009895, G010005, G010072, G010090, G010130, G010139, G010140, G010142, G010302, G010329, G010331, G010422, G010548, G010586, G010616, G010648, G010658, G010670, G010690, G010723, G010724, G010725, G010762, G010776, G011138, G011278, G011331, G011353, G011408, G011412, G011474, G011484, G011488, G011507, G011510, G011520, G011548, G011552, G011664, G011693, G011820, G011897, G011991, G012000, G012008, G012032, G012033, G012037, G012148, G012176, G012276, G012291, G012426, G012546, G012547, G012565, G012585, G012626, G012686, G012694, G012804, G012824, G012849, G012970, G013004, G013024, G013159, G013217, G013231, G013466, G013597, G013603, G013752, G013788, G013835, G013866, G014005, G014032, G014146, G014153, G014200, G014271, G014301, G014302, G014399, G014479, G014532, G014615, G014664, G014668, G014675, G014740, G014758, G014815, G014855, G014891, G014953, G014996, G015024, G015232, G015372, G015374, G015593, G015625, G015683, G015743, G015817, G015864, G015916, G015933, G015950, G015990, G016018, G016065, G016066, G016070, G016105, G016137, G016166, G016174, G016260, G016262, G016281, G016326, G016353, G016383, G016391, G016436, G016540, G016627, G016631, G016665, G016699, G016808, G016868, G016884, G016962, G017023, G017100, G017136, G017234, G017268, G017343, G017424, G017529, G017572, G017596, G017610, G017679, G017709, G017782, G017798, G017827, G017832, G018016, G018064, G018066, G018082, G018085, G018232, G018271, G018295, G018328, G018332, G018362, G018371, G018377, G018420, G018430, G018454, G018506, G018629, G018705, G018726, G018944, G019039, G019051, G019065, G019106, G019240, G019254, G019275, G019348, G019476, G019530, G019584, G019641, G019721, G019760, G019782, G020175, G020203, G020206, G020213, G020269, G020274, G020632, G020708, G020774, G020839, G020886, G020918, G020927, G020943, G021021, G021069, G021122, G021236, G021291, G021358, G021537, G021585, G021591, G021648, G021652, G021653, G021730, G021884, G021916, G021940, G021958, G021963, G022025, G022035, G022037, G022123, G022132, G022137, G022175, G022178, G022186, G022242, G022251, G022289, G022290, G022346, G022352, G022357, G022360, G022371, G022403, G022407, G022515, G022578, G022596, G022605, G022633, G022657, G022693, G022745, G022764, G023007, G023014, G023020, G023071, G023137, G023138, G023150, G023151, G023169, G023184, G023222, G023224, G023350, G023403, G023411, G023507, G023646, G023692, G023796, G023870, G023878, G023892, G024013, G024258, G024308, G024550, G024580, G024583, G024597, G024635, G024646, G024731, G024770, G024794, G024886, G025115, G025241, G025378, G025455, G025491, G025555, G025923, G026050, G026060, G026219, G026259, G026348, G026350, G026425, G026426, G026431, G026464, G026494, G026548, G026572, G026622, G026628, G026675, G026692, G026693, G026733, G026737, G026810, G027003, G027181, G027198, G027394, G027638, G027725, G027783, G027822, G027823, G027824, G027862, G027866, G027872, G027883, G027916, G028149, G028195, G028199, G028318, G028335, G028440, G028450, G028468, G028565, G028670, G028722, G028858
GO:0051179	BP	e	localization	825/3412	2143/11561	4.2203951074151407e-23	1	825	1.6030467416331842e-19	G000560, G000575, G000770, G000796, G000798, G000843, G000956, G000995, G001037, G001067, G001098, G001132, G001194, G001220, G001295, G001364, G001369, G001401, G001444, G001454, G001479, G001501, G001504, G001515, G001520, G001540, G001615, G001714, G001735, G001737, G001788, G001798, G001812, G001813, G001822, G001873, G001882, G001883, G001889, G002014, G002018, G002026, G002087, G002103, G002104, G002163, G002264, G002271, G002547, G002548, G002744, G002748, G002779, G003191, G003352, G003380, G003387, G003439, G003442, G003550, G003632, G003660, G003661, G003675, G003698, G003709, G003711, G003785, G003809, G003825, G003899, G003932, G003952, G003972, G004009, G004012, G004084, G004161, G004162, G004209, G004212, G004220, G004242, G004244, G004257, G004259, G004267, G004278, G004279, G004282, G004309, G004336, G004373, G004404, G004462, G004477, G004493, G004494, G004495, G004498, G004541, G004582, G004599, G004608, G004618, G004619, G004728, G004795, G004797, G004802, G004844, G004848, G004851, G004884, G004886, G004908, G004954, G004965, G005011, G005103, G005107, G005108, G005257, G005258, G005294, G005319, G005328, G005415, G005431, G005440, G005486, G005542, G005610, G005612, G005640, G005647, G005648, G005670, G005700, G005729, G005781, G005839, G005845, G005856, G005857, G005898, G005901, G005907, G005963, G005966, G005973, G006004, G006016, G006017, G006170, G006171, G006182, G006183, G006189, G006199, G006281, G006292, G006300, G006301, G006358, G006360, G006409, G006414, G006415, G006432, G006433, G006453, G006473, G006493, G006509, G006512, G006523, G006553, G006554, G006555, G006559, G006560, G006566, G006685, G006695, G006711, G006713, G006719, G006729, G006732, G006733, G006736, G006742, G006743, G006770, G006837, G006846, G006847, G006908, G006921, G006944, G006994, G006999, G007012, G007013, G007056, G007077, G007081, G007153, G007154, G007200, G007233, G007300, G007401, G007404, G007407, G007410, G007428, G007477, G007482, G007529, G007625, G007764, G007778, G007800, G007886, G007916, G007928, G007931, G008043, G008222, G008223, G008225, G008244, G008260, G008292, G008296, G008309, G008331, G008339, G008365, G008377, G008379, G008390, G008415, G008483, G008489, G008512, G008523, G008542, G008559, G008562, G008566, G008575, G008589, G008591, G008606, G008636, G008684, G008754, G008779, G008843, G008844, G008878, G008938, G008980, G008982, G008984, G009176, G009322, G009336, G009371, G009377, G009424, G009441, G009467, G009519, G009832, G009886, G009893, G009894, G009895, G010005, G010043, G010072, G010090, G010106, G010130, G010139, G010140, G010142, G010268, G010302, G010307, G010329, G010331, G010422, G010548, G010585, G010586, G010616, G010618, G010648, G010658, G010670, G010690, G010723, G010724, G010725, G010753, G010762, G010776, G010810, G010865, G011089, G011138, G011154, G011278, G011312, G011331, G011353, G011408, G011412, G011474, G011484, G011485, G011488, G011507, G011510, G011520, G011548, G011552, G011664, G011690, G011693, G011820, G011897, G011991, G012000, G012008, G012032, G012033, G012037, G012148, G012176, G012182, G012199, G012276, G012291, G012349, G012411, G012426, G012546, G012547, G012565, G012585, G012626, G012627, G012635, G012686, G012694, G012704, G012804, G012824, G012849, G012916, G012970, G013004, G013024, G013077, G013088, G013095, G013097, G013115, G013159, G013217, G013225, G013231, G013239, G013349, G013350, G013351, G013448, G013465, G013466, G013597, G013603, G013608, G013737, G013752, G013755, G013756, G013788, G013835, G013863, G013866, G013931, G014005, G014032, G014059, G014146, G014153, G014200, G014271, G014301, G014302, G014399, G014448, G014479, G014526, G014530, G014532, G014549, G014615, G014626, G014664, G014668, G014675, G014740, G014758, G014815, G014855, G014891, G014953, G014996, G015024, G015232, G015333, G015361, G015371, G015372, G015374, G015376, G015441, G015467, G015559, G015566, G015593, G015625, G015683, G015743, G015817, G015864, G015916, G015933, G015950, G015990, G016018, G016028, G016065, G016066, G016070, G016105, G016137, G016166, G016174, G016260, G016262, G016281, G016287, G016326, G016353, G016356, G016383, G016391, G016436, G016540, G016627, G016631, G016665, G016699, G016726, G016732, G016808, G016823, G016868, G016884, G016962, G017023, G017062, G017100, G017136, G017180, G017233, G017234, G017268, G017343, G017424, G017453, G017475, G017529, G017553, G017572, G017596, G017609, G017610, G017621, G017679, G017709, G017782, G017798, G017827, G017832, G017835, G017896, G017941, G018016, G018064, G018066, G018082, G018085, G018090, G018138, G018232, G018271, G018295, G018328, G018332, G018350, G018362, G018371, G018377, G018387, G018392, G018419, G018420, G018430, G018454, G018506, G018514, G018629, G018665, G018686, G018705, G018726, G018890, G018944, G019039, G019051, G019065, G019106, G019240, G019254, G019275, G019348, G019450, G019451, G019476, G019521, G019530, G019543, G019584, G019641, G019721, G019760, G019782, G019806, G019945, G019951, G019958, G020074, G020087, G020169, G020175, G020203, G020206, G020213, G020269, G020274, G020357, G020385, G020419, G020449, G020469, G020506, G020548, G020632, G020687, G020708, G020774, G020782, G020839, G020851, G020886, G020918, G020927, G020943, G020968, G020991, G021021, G021062, G021069, G021122, G021153, G021236, G021291, G021358, G021402, G021502, G021537, G021539, G021585, G021591, G021648, G021652, G021653, G021693, G021730, G021735, G021884, G021905, G021906, G021916, G021940, G021958, G021963, G021987, G022011, G022025, G022035, G022037, G022039, G022123, G022132, G022137, G022168, G022175, G022178, G022186, G022189, G022220, G022221, G022241, G022242, G022251, G022289, G022290, G022346, G022352, G022357, G022360, G022371, G022403, G022407, G022415, G022417, G022486, G022515, G022565, G022578, G022590, G022592, G022596, G022605, G022633, G022651, G022657, G022659, G022693, G022702, G022745, G022764, G022829, G022931, G022984, G022992, G023007, G023014, G023020, G023071, G023074, G023116, G023137, G023138, G023139, G023150, G023151, G023169, G023184, G023220, G023222, G023224, G023254, G023296, G023350, G023403, G023411, G023499, G023507, G023646, G023668, G023692, G023757, G023764, G023793, G023796, G023843, G023852, G023853, G023870, G023878, G023892, G024013, G024108, G024111, G024205, G024256, G024258, G024307, G024308, G024465, G024516, G024550, G024580, G024583, G024597, G024614, G024616, G024622, G024635, G024646, G024675, G024684, G024688, G024695, G024731, G024770, G024794, G024860, G024886, G024908, G024932, G025115, G025240, G025241, G025347, G025378, G025402, G025455, G025491, G025516, G025531, G025555, G025569, G025610, G025615, G025655, G025682, G025718, G025923, G026050, G026060, G026215, G026219, G026259, G026348, G026350, G026425, G026426, G026431, G026464, G026494, G026497, G026548, G026572, G026622, G026628, G026675, G026692, G026693, G026733, G026737, G026768, G026771, G026810, G026823, G026908, G027003, G027047, G027181, G027198, G027202, G027394, G027415, G027416, G027421, G027496, G027575, G027638, G027697, G027719, G027725, G027783, G027818, G027822, G027823, G027824, G027862, G027866, G027872, G027883, G027916, G027971, G028099, G028149, G028195, G028199, G028252, G028313, G028315, G028318, G028335, G028440, G028450, G028467, G028468, G028517, G028565, G028615, G028670, G028686, G028722, G028733, G028852, G028858
GO:0070727	BP	e	cellular macromolecule localization	407/3412	935/11561	2.9654300267291605e-21	3	407	6.7582150309157566e-18	G000560, G000575, G001037, G001067, G001132, G001194, G001295, G001364, G001401, G001444, G001454, G001479, G001501, G001504, G001515, G001520, G001735, G001788, G001812, G001822, G001882, G001889, G002014, G002026, G002103, G002104, G002271, G002547, G002548, G002748, G003191, G003352, G003387, G003660, G003661, G003698, G003709, G003711, G003809, G003972, G004009, G004012, G004084, G004161, G004220, G004244, G004257, G004259, G004279, G004309, G004336, G004404, G004462, G004498, G004582, G004599, G004728, G004844, G004851, G004884, G004886, G004908, G004965, G005107, G005319, G005415, G005486, G005542, G005612, G005640, G005647, G005648, G005781, G005839, G005845, G005856, G005857, G005898, G005901, G005963, G005966, G005973, G006017, G006199, G006281, G006414, G006415, G006432, G006473, G006493, G006523, G006554, G006685, G006695, G006729, G006742, G006837, G007077, G007081, G007154, G007200, G007401, G007404, G007407, G007625, G007800, G007928, G007931, G008222, G008223, G008225, G008292, G008296, G008309, G008339, G008377, G008379, G008415, G008483, G008589, G008684, G008754, G008779, G008878, G008938, G008980, G008984, G009424, G009441, G009467, G009519, G009832, G009886, G009893, G010005, G010072, G010090, G010130, G010140, G010142, G010302, G010329, G010422, G010548, G010586, G010648, G010658, G010670, G010690, G010723, G010724, G010725, G010762, G010776, G011138, G011278, G011331, G011353, G011408, G011412, G011474, G011484, G011488, G011507, G011548, G011552, G011664, G011693, G011897, G011991, G012000, G012008, G012032, G012033, G012037, G012148, G012176, G012276, G012291, G012426, G012565, G012585, G012626, G012686, G012694, G012824, G012849, G013004, G013159, G013217, G013231, G013466, G013597, G013603, G013835, G013866, G014005, G014032, G014200, G014271, G014302, G014479, G014532, G014615, G014664, G014668, G014675, G014740, G014758, G014815, G014855, G014891, G014953, G014996, G015024, G015232, G015374, G015593, G015625, G015683, G015743, G015864, G015916, G015933, G015950, G016018, G016065, G016066, G016070, G016105, G016166, G016174, G016260, G016262, G016281, G016326, G016353, G016391, G016436, G016540, G016627, G016665, G016699, G016884, G016962, G017136, G017234, G017268, G017343, G017424, G017572, G017679, G017709, G017782, G017798, G017827, G017832, G018064, G018066, G018082, G018085, G018271, G018295, G018328, G018332, G018362, G018371, G018420, G018430, G018454, G018506, G018629, G018705, G018726, G018944, G019039, G019051, G019065, G019254, G019275, G019348, G019476, G019530, G019584, G019721, G019760, G020175, G020203, G020206, G020274, G020632, G020708, G020774, G020918, G020927, G020943, G021069, G021122, G021236, G021291, G021358, G021537, G021585, G021591, G021648, G021653, G021884, G021916, G021940, G021963, G022025, G022035, G022123, G022132, G022175, G022178, G022242, G022251, G022290, G022346, G022360, G022371, G022403, G022407, G022515, G022578, G022596, G022605, G022633, G022657, G022745, G022764, G023007, G023014, G023020, G023071, G023137, G023138, G023150, G023151, G023169, G023224, G023350, G023507, G023646, G023692, G023796, G023870, G023878, G023892, G024013, G024258, G024308, G024550, G024580, G024583, G024597, G024635, G024646, G024731, G024770, G024794, G025115, G025241, G025455, G025491, G025555, G025923, G026060, G026219, G026259, G026350, G026425, G026426, G026431, G026464, G026494, G026548, G026572, G026622, G026628, G026675, G026693, G026733, G026737, G026810, G027003, G027181, G027638, G027725, G027783, G027822, G027823, G027824, G027862, G027866, G027872, G027916, G028149, G028195, G028199, G028440, G028450, G028565, G028670, G028722, G028858
GO:0008104	BP	e	protein localization	403/3412	927/11561	6.174216818755556e-21	4	403	1.172586677495326e-17	G000560, G000575, G001037, G001067, G001132, G001194, G001295, G001364, G001401, G001444, G001454, G001479, G001501, G001504, G001515, G001520, G001735, G001788, G001812, G001822, G001882, G001889, G002014, G002026, G002103, G002104, G002271, G002547, G002548, G002748, G003191, G003352, G003387, G003660, G003661, G003698, G003709, G003711, G003809, G003972, G004009, G004012, G004084, G004161, G004220, G004244, G004257, G004259, G004279, G004309, G004336, G004404, G004462, G004498, G004582, G004599, G004728, G004844, G004851, G004884, G004886, G004908, G004965, G005107, G005319, G005415, G005486, G005542, G005612, G005640, G005647, G005648, G005781, G005839, G005845, G005856, G005857, G005898, G005901, G005963, G005966, G005973, G006017, G006199, G006281, G006414, G006415, G006432, G006473, G006493, G006523, G006554, G006685, G006695, G006729, G006742, G006837, G007077, G007081, G007154, G007200, G007401, G007404, G007407, G007625, G007800, G007928, G007931, G008222, G008223, G008225, G008292, G008309, G008339, G008377, G008379, G008415, G008483, G008589, G008684, G008754, G008779, G008878, G008938, G008980, G008984, G009424, G009441, G009467, G009519, G009832, G009886, G009893, G010005, G010072, G010090, G010130, G010140, G010142, G010302, G010329, G010422, G010548, G010586, G010648, G010658, G010670, G010690, G010723, G010724, G010725, G010762, G010776, G011138, G011278, G011331, G011353, G011408, G011412, G011474, G011484, G011488, G011507, G011548, G011552, G011664, G011693, G011897, G011991, G012000, G012008, G012032, G012033, G012037, G012148, G012176, G012276, G012291, G012426, G012565, G012585, G012626, G012686, G012694, G012824, G012849, G013004, G013159, G013217, G013231, G013597, G013603, G013835, G013866, G014005, G014032, G014200, G014271, G014302, G014479, G014532, G014615, G014664, G014668, G014675, G014740, G014758, G014815, G014855, G014891, G014953, G014996, G015024, G015232, G015374, G015593, G015625, G015683, G015743, G015864, G015916, G015933, G015950, G016018, G016065, G016066, G016070, G016105, G016166, G016174, G016260, G016262, G016281, G016326, G016353, G016391, G016436, G016540, G016627, G016665, G016699, G016884, G016962, G017136, G017234, G017268, G017343, G017424, G017572, G017679, G017709, G017782, G017798, G017827, G017832, G018064, G018066, G018082, G018085, G018271, G018295, G018328, G018332, G018362, G018371, G018430, G018454, G018506, G018629, G018705, G018726, G018944, G019039, G019051, G019065, G019254, G019275, G019348, G019476, G019530, G019584, G019721, G019760, G020175, G020203, G020206, G020274, G020632, G020708, G020774, G020918, G020927, G020943, G021069, G021122, G021236, G021291, G021358, G021537, G021585, G021591, G021648, G021653, G021884, G021916, G021940, G021963, G022025, G022035, G022123, G022132, G022175, G022178, G022242, G022251, G022290, G022346, G022360, G022371, G022403, G022407, G022515, G022578, G022596, G022605, G022633, G022657, G022745, G022764, G023007, G023014, G023020, G023071, G023137, G023138, G023150, G023151, G023169, G023224, G023350, G023507, G023646, G023692, G023796, G023870, G023878, G023892, G024013, G024308, G024550, G024580, G024583, G024597, G024635, G024646, G024731, G024770, G024794, G025115, G025241, G025455, G025491, G025555, G025923, G026060, G026219, G026259, G026350, G026425, G026426, G026431, G026464, G026494, G026548, G026572, G026622, G026628, G026675, G026693, G026733, G026737, G026810, G027003, G027181, G027638, G027725, G027783, G027822, G027823, G027824, G027862, G027866, G027872, G027916, G028149, G028195, G028199, G028440, G028450, G028565, G028670, G028722, G028858
GO:0033036	BP	e	macromolecule localization	411/3412	951/11561	8.74402450120074e-21	2	411	1.423402274159749e-17	G000560, G000575, G001037, G001067, G001132, G001194, G001295, G001364, G001401, G001444, G001454, G001479, G001501, G001504, G001515, G001520, G001735, G001788, G001812, G001822, G001882, G001889, G002014, G002026, G002103, G002104, G002271, G002547, G002548, G002748, G003191, G003352, G003387, G003660, G003661, G003698, G003709, G003711, G003809, G003972, G004009, G004012, G004084, G004161, G004220, G004244, G004257, G004259, G004279, G004309, G004336, G004404, G004462, G004498, G004582, G004599, G004619, G004728, G004844, G004851, G004884, G004886, G004908, G004965, G005107, G005319, G005415, G005486, G005542, G005612, G005640, G005647, G005648, G005781, G005839, G005845, G005856, G005857, G005898, G005901, G005963, G005966, G005973, G006017, G006199, G006281, G006414, G006415, G006432, G006473, G006493, G006523, G006554, G006685, G006695, G006729, G006742, G006837, G007077, G007081, G007154, G007200, G007401, G007404, G007407, G007410, G007625, G007800, G007928, G007931, G008222, G008223, G008225, G008292, G008296, G008309, G008339, G008377, G008379, G008415, G008483, G008589, G008684, G008754, G008779, G008878, G008938, G008980, G008984, G009424, G009441, G009467, G009519, G009832, G009886, G009893, G010005, G010072, G010090, G010130, G010140, G010142, G010302, G010329, G010422, G010548, G010586, G010648, G010658, G010670, G010690, G010723, G010724, G010725, G010762, G010776, G011138, G011278, G011331, G011353, G011408, G011412, G011474, G011484, G011488, G011507, G011548, G011552, G011664, G011693, G011897, G011991, G012000, G012008, G012032, G012033, G012037, G012148, G012176, G012276, G012291, G012426, G012565, G012585, G012626, G012686, G012694, G012824, G012849, G013004, G013159, G013217, G013231, G013466, G013597, G013603, G013835, G013866, G014005, G014032, G014200, G014271, G014302, G014479, G014532, G014615, G014664, G014668, G014675, G014740, G014758, G014815, G014855, G014891, G014953, G014996, G015024, G015232, G015374, G015593, G015625, G015683, G015743, G015864, G015916, G015933, G015950, G016018, G016065, G016066, G016070, G016105, G016166, G016174, G016260, G016262, G016281, G016326, G016353, G016391, G016436, G016540, G016627, G016665, G016699, G016884, G016962, G017136, G017234, G017268, G017343, G017424, G017572, G017621, G017679, G017709, G017782, G017798, G017827, G017832, G018064, G018066, G018082, G018085, G018271, G018295, G018328, G018332, G018362, G018371, G018420, G018430, G018454, G018506, G018629, G018705, G018726, G018944, G019039, G019051, G019065, G019254, G019275, G019348, G019476, G019530, G019584, G019721, G019760, G020175, G020203, G020206, G020274, G020632, G020708, G020774, G020918, G020927, G020943, G021069, G021122, G021236, G021291, G021358, G021537, G021585, G021591, G021648, G021653, G021884, G021916, G021940, G021963, G021987, G022025, G022035, G022123, G022132, G022175, G022178, G022242, G022251, G022290, G022346, G022360, G022371, G022403, G022407, G022515, G022578, G022596, G022605, G022633, G022657, G022745, G022764, G023007, G023014, G023020, G023071, G023137, G023138, G023150, G023151, G023169, G023224, G023350, G023507, G023646, G023692, G023796, G023870, G023878, G023892, G024013, G024258, G024308, G024550, G024580, G024583, G024597, G024635, G024646, G024731, G024770, G024794, G025115, G025241, G025455, G025491, G025555, G025923, G026060, G026219, G026259, G026350, G026425, G026426, G026431, G026464, G026494, G026548, G026572, G026622, G026628, G026675, G026693, G026733, G026737, G026810, G027003, G027181, G027638, G027725, G027783, G027822, G027823, G027824, G027862, G027866, G027872, G027916, G028149, G028195, G028199, G028440, G028450, G028565, G028670, G028722, G028858
